Descending order of local infl score,user@mention,Rank
5.0,1love_ball,1012
5.0,spicker123,1013
5.0,kennanaiono_DE,1014
5.0,CollegeHoopNews,1015
5.0,UPSLsoccer,1016
5.0,BeachWrtrCindy,1017
5.0,ErhsBBoosters17,1018
5.0,DarlingSpectrum,1019
5.0,Tnsports360,1020
5.0,LSEgirlsBball,1021
5.0,KCSpeedway,1022
5.0,VoiceOfIslamUK,1023
5.0,Paul5Robbo,1024
5.0,SimCityBuildIt,1025
5.0,fspielman,1026
5.0,DionDublinsDube,1027
5.0,STARMedical_01,1028
5.0,CopiusGroup,1029
5.0,SophiaHEwing,1030
5.0,nballaccess,1031
5.0,Deadspin,1032
5.0,WaseemDaDream,1033
5.0,arabnews,1034
5.0,FredParvaneh,1035
5.0,UCBSportDC,1036
5.0,iluv_sponqebob,1037
5.0,talia_eastwood,1038
5.0,TheCryptoMonk,1039
5.0,pls_spartans,1040
5.0,NBCSCapitals,1041
5.0,TheRealDisco,1042
5.0,coachTRroarty,1043
5.0,lividinij81,1044
5.0,nron10,1045
5.0,whs_unified,1046
5.0,JasonBelzer,1047
5.0,LucyTriesSports,1048
5.0,Champaign_Room,1049
5.0,MREC4U,1050
5.0,ADouglasPhotos,1051
5.0,presidentwagner,1052
5.0,Henry_Walker24,1053
5.0,Terry_NRT,1054
5.0,LHSBlueDevils,1055
5.0,PowerGotGame,1056
5.0,SportClipsTeam,1057
5.0,Sbrad72,1058
5.0,IrlEmbCroatia,1059
5.0,adrianscustoms,1060
5.0,ssprospects,1061
5.0,sickolia_,1062
5.0,PenrithPanthers,1063
5.0,maggie_buettner,1064
5.0,MARCAinENGLISH,1065
5.0,BGISDgaryfields,1066
5.0,WB_on_TV,1067
5.0,MsVivicaFox,1068
5.0,Anna_Kessel,1069
5.0,BWMcGair03,1070
5.0,kymstyle7,1071
5.0,TheMIAA,1072
5.0,ALL_EN_SPORTS,1073
5.0,PAHOWHO_BAH_TCI,1074
5.0,stamfordcricket,1075
5.0,philplaymakers,1076
5.0,FlyingEagleBets,1077
5.0,ForzaJuve2017,1078
5.0,mwoodwardCCT,1079
5.0,RBJRON,1080
5.0,chappaqua_csd,1081
4.833333333333333,NickCoit,1082
4.666666666666667,Nedsfeed,1083
4.666666666666667,StreetwearFiend,1084
4.666666666666667,AllenVaughanDMR,1085
4.6,WildfireDeal,1086
4.5,ADarkLovelyRose,1087
4.5,TheNerveAfrica,1088
4.5,VU_All_Access,1089
4.5,FlaHSFootball,1090
4.5,michaelflorek,1091
4.5,Ethan_Booker,1092
4.5,SInow,1093
4.5,JNegron_13,1094
4.5,playbytherules,1095
4.5,TikiAndTierney,1096
4.5,Handsome_Jake_,1097
4.5,TSL_Baseball,1098
4.333333333333333,JonSolomonAspen,1099
4.333333333333333,RichEisenShow,1100
4.333333333333333,winathockey,1101
4.333333333333333,Tennessean,1102
4.25,sports_handle,1103
4.0,zpharris35,1104
4.0,ERSportsMed,1105
4.0,ps_nation_,1106
4.0,AdamCookCTV,1107
4.0,News12NJ,1108
4.0,StLucieEDC,1109
4.0,JamaalStreet,1110
4.0,arruiz_,1111
4.0,SeeTorontoNow,1112
4.0,_KSA9_,1113
4.0,NBCSAuthentic,1114
4.0,TheTributeAct,1115
4.0,HowTheProsDo,1116
4.0,caotk,1117
4.0,munro_bronagh,1118
4.0,MonSportsNet,1119
4.0,mrcoachhoerner,1120
4.0,RusSmith0907,1121
4.0,ipswichstar24,1122
4.0,ErnestJackson7_,1123
4.0,mystarsscopes,1124
4.0,mayurvin,1125
4.0,visitmusiccity,1126
4.0,MattLaConti_84,1127
4.0,ShoreSwim,1128
4.0,alyssatruu,1129
4.0,YNickBrownY,1130
4.0,NickWaltersTV,1131
4.0,Rick24Barry,1132
4.0,Enbridge,1133
4.0,MrDanielsBMIT,1134
4.0,rosstjenkins,1135
4.0,CoachJSinclair,1136
4.0,VarsityAces,1137
4.0,pollsport2,1138
4.0,KFoleyFL,1139
4.0,buzzbaker,1140
4.0,HorseToWatch,1141
4.0,knoxrob1,1142
4.0,laurenjbara,1143
4.0,UofEFutsal,1144
4.0,Cooper757,1145
4.0,calliremillard,1146
4.0,Cob_Pen,1147
4.0,LRTsports,1148
4.0,ThePlacerHerald,1149
4.0,AuburnFTBL,1150
4.0,JustinNarvik11,1151
4.0,SimoneEli_TV,1152
4.0,L1Z_eveRLY,1153
4.0,esportshealth,1154
4.0,Robert_LWOS,1155
4.0,Lafarer_,1156
4.0,YorkSoccer2017,1157
4.0,MarchGlas,1158
4.0,RodneyOgle,1159
4.0,Stephan54045228,1160
4.0,KryozGaming,1161
4.0,nbbfonline,1162
4.0,orlandomayor,1163
4.0,shawnajay_,1164
4.0,tagoe77,1165
4.0,MindessAP,1166
4.0,Ansariyat,1167
4.0,TheAthleticSCCR,1168
4.0,CycloneFB,1169
4.0,Andreturay12G,1170
4.0,rolywebster,1171
4.0,beavercreekmtn,1172
4.0,KippLAdams,1173
4.0,ronniettes,1174
4.0,HeidiLiFeldman,1175
4.0,CH_Track_XC,1176
4.0,EnhancementDrug,1177
4.0,jorja_520,1178
4.0,ULSU_Activities,1179
4.0,HillgroveXC,1180
4.0,SportsLawLiz,1181
4.0,sueanstiss,1182
4.0,TmuzikSA_dj,1183
4.0,ghs_athletics,1184
4.0,AlterBoysVB,1185
4.0,silktheshyaka,1186
4.0,MmeOakley,1187
4.0,jarettalfero12,1188
4.0,GuillermoSA20,1189
4.0,JamesHasson20,1190
4.0,ozoneinq,1191
4.0,dingos1946,1192
4.0,chess_chat,1193
4.0,BASS_nation,1194
4.0,IPAGroupEn,1195
4.0,SCJSports,1196
4.0,cbs7sports,1197
4.0,Inland_Sports,1198
4.0,ktoffa,1199
4.0,RealSports,1200
4.0,scottishcurling,1201
4.0,allthingscomedy,1202
4.0,ShopFirstAid,1203
4.0,AJPicenteJr,1204
4.0,WrestlingInc,1205
4.0,WTFmaine,1206
4.0,sejournal,1207
4.0,androidcentral,1208
4.0,fashtecheditor,1209
4.0,BSBFangirls,1210
4.0,sda27,1211
4.0,TexansVoice,1212
4.0,CampBorneo,1213
4.0,HeadFelsted,1214
4.0,marcum89,1215
4.0,SportAusHoF,1216
4.0,Bulmershe_PE,1217
4.0,WashNewsLine,1218
4.0,DRS2018,1219
4.0,AnheuserBusch,1220
4.0,BradyHaran,1221
4.0,McKennaJoel,1222
4.0,DrunkRizz44,1223
4.0,mirandadevine,1224
4.0,jo_sports,1225
4.0,PE_NewmanRC,1226
4.0,ArranDH,1227
4.0,URJGUCI,1228
4.0,CornerPubSports,1229
4.0,_obiwann,1230
4.0,FFMedia68,1231
4.0,ACU_Track,1232
4.0,violetconflict,1233
4.0,RoldBoxing,1234
4.0,flojobrownell,1235
4.0,angelcitysports,1236
4.0,RivalsJohnson,1237
4.0,jeffamy,1238
4.0,CCOT_MAGA,1239
4.0,jonmladd,1240
4.0,RedFlashXCTF,1241
4.0,AELTCambulance,1242
4.0,jeffthomas4,1243
4.0,kenyangucci,1244
4.0,dasmineevans,1245
4.0,TicTac_Mac,1246
4.0,blizzyblake44,1247
4.0,TonyGosling,1248
4.0,Fantasy_Giant,1249
4.0,Lovesmytwoboys,1250
4.0,TheNextWeb,1251
4.0,tonybale263,1252
4.0,Crash_nem0,1253
4.0,Nellymosser,1254
4.0,skelly8888,1255
4.0,RickyChops,1256
4.0,NasyaChai,1257
4.0,DSSGB1,1258
4.0,ktconditioning,1259
4.0,NBAUK,1260
4.0,ColdwaterAD,1261
4.0,PHathletics,1262
4.0,OttawaCitizen,1263
4.0,Chezsports,1264
4.0,anthonyfenech,1265
4.0,SvilleSchools,1266
4.0,LiveBordersSD,1267
4.0,EvaColeSports,1268
4.0,wafrhest,1269
4.0,SaltLickBBQ,1270
4.0,DrKatBurdick,1271
4.0,JoraBroerse,1272
4.0,erinvholland,1273
4.0,Fullbeerbottle,1274
4.0,EnQuor,1275
4.0,SAVAGEultimate,1276
4.0,AthleticBiz,1277
4.0,DemetriRavanos,1278
4.0,Globies,1279
4.0,IamUncaptured,1280
4.0,paulsen_smw,1281
4.0,BuenaParkCA,1282
4.0,j_major32,1283
4.0,smccwrestling,1284
4.0,stumyzar26,1285
4.0,GWR,1286
4.0,THR,1287
4.0,_rhiannnaaa,1288
4.0,kokui_selormey,1289
4.0,CoachThys24,1290
4.0,rochecloud,1291
4.0,jeff_gluck,1292
4.0,CamOnAll,1293
4.0,esportsobserved,1294
4.0,jaycietyexo,1295
4.0,TylerKish21,1296
4.0,lexy_keys2,1297
4.0,TeamSheIs,1298
4.0,ojhlimages,1299
4.0,NCAMikayla,1300
4.0,KyleNoel15,1301
4.0,KhrisEzra,1302
4.0,HousingBham,1303
4.0,gurpreetdhillon,1304
4.0,Starstruckx_,1305
