Global_influence_score	,screen_name	,Global_rank
52.0,fusa_23,14035
52.0,kenna_bray27,14036
52.0,Sleepinginthew,14037
52.0,Sleepinginthew,14038
52.0,Sleepinginthew,14039
52.0,kitamru,14040
52.0,Sleepinginthew,14041
52.0,Sleepinginthew,14042
52.0,kiriel3821,14043
52.0,Basketball_isME,14044
52.0,RedSurBUMP,14045
52.0,kantfan,14046
52.0,kenroafrocuban,14047
52.0,mikewhiteusc,14048
52.0,_kieferravena15,14049
52.0,nhienyanz,14050
52.0,Sleepinginthew,14051
52.0,hakancigercixl1,14052
52.0,_kieferravena15,14053
52.0,panyaang08,14054
52.0,gaku5561,14055
52.0,gaku5561,14056
52.0,paugonzalessss,14057
52.0,norikazut,14058
52.0,MOGGYLISIOUSS,14059
52.0,soccerbob,14060
52.0,smi4,14061
52.0,sociolog2,14062
52.0,2kaido334,14063
52.0,ushiushicandy,14064
52.0,Sleepinginthew,14065
52.0,lifeaficionado_,14066
52.0,lifeaficionado_,14067
52.0,p7dea46c,14068
52.0,p7dea46c,14069
52.0,Welt_d_Sports,14070
52.0,borongo78,14071
52.0,hifumigamori,14072
52.0,dimpiiiLaica,14073
52.0,SuperstarPhenom,14074
52.0,KittenKev,14075
52.0,dodgerblue_42,14076
52.0,GedzJavier,14077
519.0,jamlesshandsome,14078
518.0,sox_morgan,14079
517.0,Surgoshan,14080
517.0,DualSpires,14081
5169.0,Fhsfball,14082
5162.0,__nanci,14083
5162.0,kmo182,14084
516.0,sylvia_esme,14085
516.0,MikeRTrice,14086
516.0,MikeRTrice,14087
516.0,kakapotrainer,14088
516.0,shelleysmuse,14089
516.0,MereteVonDOE,14090
516.0,miketivist,14091
516.0,Murray6971,14092
516.0,ByCommonConsent,14093
516.0,HyFiology,14094
516.0,MikeRTrice,14095
516.0,semirose,14096
516.0,robinathefirst,14097
516.0,carlylane,14098
516.0,tainkirrahe,14099
516.0,gregthelen,14100
516.0,LibbyMitchellUT,14101
516.0,GeneralTekno,14102
516.0,SarahTolcser,14103
516.0,ChillyFB,14104
516.0,CivilRawr,14105
516.0,chargrille,14106
516.0,BossKingKakuzan,14107
516.0,kakapotrainer,14108
516.0,jongraywb,14109
516.0,Radlein,14110
516.0,gates_gen,14111
516.0,DarcyBurner,14112
516.0,arthur_affect,14113
516.0,sylvia_esme,14114
516.0,book_faerie,14115
515.0,SteveClimaco,14116
515.0,DiniduG,14117
515.0,Coolhandra,14118
515.0,meanderout,14119
515.0,srauer20,14120
515.0,casseytoi,14121
515.0,alexandraerin,14122
515.0,PlanchatCubana,14123
515.0,danidandelion,14124
515.0,mjwyman,14125
515.0,trumpssadumbass,14126
515.0,GregAndree71,14127
515.0,clarice_willow,14128
515.0,Galileo908,14129
515.0,SteveClimaco,14130
515.0,jooblee,14131
515.0,EaterofSoles,14132
515.0,texasinafrica,14133
515.0,goodtimenation,14134
515.0,PlebeIanMac,14135
515.0,Mofee123,14136
515.0,jeannette_ng,14137
515.0,JillEBond,14138
514.0,chunduanilkumar,14139
513.0,Amyjayyyyyyyyyy,14140
513.0,JacobWakeUp,14141
513.0,benGSchout,14142
513.0,Olyphaunt,14143
513.0,shujahzeb10,14144
513.0,shujahzeb10,14145
512.0,MetcalfVal,14146
512.0,amalgamary,14147
512.0,erinlynnhunt,14148
512.0,possum360,14149
512.0,TwoShowDays,14150
512.0,fredfrazier,14151
512.0,GeekMelange,14152
512.0,Kinsale42,14153
512.0,PeterMulvey43,14154
512.0,spacekase,14155
512.0,cathinator,14156
512.0,MikkiGorman,14157
512.0,Alex_A_Murphy,14158
511.0,killianshai,14159
511.0,Ohmypod_sports,14160
511.0,Ohmypod_sports,14161
511.0,Ohmypod_sports,14162
511.0,Ohmypod_sports,14163
5109.0,12crafferty,14164
5107.0,franchoek,14165
5107.0,CAFC_TheAcademy,14166
5107.0,CAFC_TheAcademy,14167
5107.0,MagicaIRomelu,14168
5107.0,AJCouque,14169
5107.0,DirtyTorque1,14170
5107.0,JordTheMiller,14171
5107.0,therealrustybin,14172
5106.0,BuddyRich15,14173
5106.0,BuddyRich15,14174
5106.0,BuddyRich15,14175
510.0,scottygirl2014,14176
510.0,Laurent_Weppe,14177
510.0,cynical_tutu,14178
510.0,Pacier_,14179
51.0,DanburySco,14180
51.0,donpmft,14181
51.0,efbiail,14182
51.0,EmptyPalette,14183
51.0,CarlosMaristan1,14184
51.0,col1015,14185
51.0,Sticks323,14186
51.0,FisolaNYDN,14187
51.0,mohit131986,14188
51.0,mohit131986,14189
51.0,mohit131986,14190
51.0,qkrgran4peace,14191
51.0,mohit131986,14192
51.0,AboutDinero_,14193
51.0,GalaxyMut389,14194
51.0,KPRC2AdamW,14195
51.0,KevinGArmstrong,14196
51.0,TelltaleShart,14197
51.0,DragoNYC,14198
51.0,_GDPhil_,14199
51.0,jphealy,14200
51.0,Ricardo_Aquije,14201
51.0,scottchiusano,14202
51.0,CremoPat,14203
51.0,cologneloring,14204
51.0,ZHaberman,14205
51.0,BDSBerlin,14206
51.0,MarkNadelson,14207
51.0,ShockExchange,14208
51.0,FastEddieFear,14209
51.0,HurakanWorks,14210
51.0,MarcDavidGaudry,14211
51.0,BoscoBrew,14212
51.0,OLiIIy,14213
51.0,qAmndAp,14214
51.0,aaf86,14215
51.0,Y_mentalhealth,14216
51.0,tessaking227,14217
51.0,figs27,14218
51.0,Kartaltutkunu,14219
51.0,Vuko21,14220
51.0,BoycottCampaign,14221
51.0,radmoodle,14222
51.0,hakanka59730207,14223
51.0,riahazenberg,14224
51.0,Mpolo8819,14225
51.0,barry,14226
51.0,david__lydon,14227
51.0,AfricainRebelle,14228
51.0,NotSoGoldi,14229
51.0,pamela_pmlpatt,14230
51.0,sunmoon23015,14231
51.0,Barkforlove1,14232
51.0,fractaleusa,14233
51.0,BrendaHazelhur1,14234
51.0,gkpaint,14235
51.0,rico_hands,14236
51.0,c_maxes,14237
51.0,truth_withinus,14238
51.0,freelancer_olga,14239
51.0,NasarMalik1,14240
51.0,mw4reds,14241
51.0,Jacob_Russell,14242
51.0,2YangSuk,14243
51.0,CemalArasli32,14244
51.0,twice_tok_,14245
51.0,m_115611,14246
51.0,boring_days_,14247
51.0,LiaoLinda636601,14248
51.0,aliciabernaldo,14249
51.0,BeerChurchBrew,14250
51.0,BaharSerkn,14251
51.0,LeilZahra,14252
51.0,PierreABISAAB,14253
51.0,KyoKhongkwan,14254
51.0,Arutaxia,14255
51.0,yingyiing_c,14256
51.0,emirtolutimur,14257
51.0,emirtolutimur,14258
51.0,lol_chocolatier,14259
51.0,CMHAWECB,14260
51.0,LuvLibertyPeace,14261
51.0,AlexS_off,14262
51.0,lecorbonoir,14263
51.0,IanWright12,14264
51.0,labriterni3,14265
51.0,bdsgeneve,14266
51.0,CWilliamsLon,14267
51.0,maureenleonar17,14268
51.0,LuvLibertyPeace,14269
51.0,SelenaNguyn7,14270
51.0,gyuuzz,14271
51.0,PrimalAwakening,14272
51.0,kuibyun,14273
51.0,PookpikXiuxiu,14274
51.0,an_ssm55,14275
51.0,00YQX,14276
51.0,zhddl2104,14277
509.0,UnknownNeo,14278
509.0,GreyLukeD,14279
509.0,coffeentacos,14280
509.0,colorkitten,14281
509.0,kirstimah,14282
509.0,Dliessmgg,14283
509.0,UnknownNeo,14284
509.0,shifter_cat,14285
509.0,pms221969,14286
509.0,jjp117,14287
509.0,NatashaSeitz,14288
509.0,jimbriggs3,14289
509.0,lyndztanica,14290
509.0,Brwnsugababe83,14291
509.0,MrTomRad,14292
509.0,RolandoHH,14293
509.0,msparck,14294
509.0,TheNoahChan,14295
509.0,scuttling,14296
508.0,NateMing,14297
508.0,vdeviance,14298
508.0,ishikusui,14299
508.0,cmburch,14300
508.0,digamma,14301
508.0,adrienneleigh,14302
508.0,dagasutil,14303
508.0,atracaelum,14304
507.0,rejectsuprstar,14305
507.0,vsatone,14306
507.0,Principia,14307
507.0,sibonga06,14308
507.0,SwiftLizard,14309
507.0,JoshuaCaleb75,14310
507.0,troppobelle,14311
507.0,gabyandmicaela,14312
507.0,TWBiotch,14313
507.0,Heronymus,14314
507.0,hominey_hominey,14315
507.0,dormousegirl,14316
507.0,beanietude,14317
506.0,Commissar_Jane,14318
506.0,sfpoetess,14319
506.0,f_emasculata,14320
506.0,ProfFearless,14321
506.0,Gekinetic,14322
506.0,cloudwanderer3,14323
506.0,LuzDLuna,14324
506.0,40ounceandamule,14325
506.0,Shimmin_Beg,14326
506.0,maria_siulee,14327
506.0,Commissar_Jane,14328
506.0,Limaindiasiera,14329
506.0,revel_pr1ncess,14330
506.0,Heidentweet,14331
506.0,Slayershoop,14332
506.0,DanHF,14333
506.0,sschinke,14334
506.0,ladykitchenless,14335
506.0,ivehaditalready,14336
506.0,SamuraiKnitter,14337
506.0,groleomustdie,14338
506.0,CharmingSal,14339
506.0,edutosha,14340
506.0,peasantthinking,14341
506.0,KarmaApostle,14342
505.0,bpdd,14343
505.0,samsjazz,14344
505.0,thelintspeed,14345
505.0,mouse_inhouse,14346
505.0,YamiKakyuu,14347
505.0,emily_the_freak,14348
505.0,MyOutsiderVoice,14349
505.0,anotherhuman86,14350
505.0,Baycyn,14351
505.0,FTHEBABYBOOMERS,14352
505.0,ladytemeraire,14353
505.0,birrdcage,14354
505.0,OAFE,14355
504.0,Knotai,14356
504.0,helvick,14357
504.0,TheBarbarienne,14358
504.0,mkcontra,14359
504.0,preaction,14360
504.0,theory,14361
504.0,ann_leckie,14362
504.0,GunzCampbell,14363
504.0,elenilote,14364
504.0,Madbunk,14365
504.0,nuriwan,14366
504.0,BrownSugaVooDoo,14367
504.0,TaraMPaine,14368
504.0,ralkana47,14369
504.0,dsmpowered,14370
504.0,knitwit1912,14371
504.0,BrainyBookling,14372
504.0,mnemomedic,14373
504.0,HanPoe_Lo,14374
504.0,Valkysas,14375
504.0,sclyonsburke,14376
503.0,Lire_Observer,14377
503.0,DrRachaelF,14378
503.0,faintdreams,14379
503.0,lflesher,14380
503.0,JulieErick3,14381
503.0,curdadelimon,14382
503.0,jamesmparr,14383
503.0,lisagoodlet,14384
503.0,arismonty,14385
503.0,armouredescort,14386
503.0,alejandrorlrl85,14387
503.0,J_Orea20,14388
502.0,MattMurszewski,14389
502.0,faemothra,14390
502.0,Barbiewithatude,14391
502.0,RevAGSL,14392
502.0,IronicMoniker1,14393
502.0,zem42,14394
502.0,SickMyDuckWTF,14395
502.0,calvinyip1,14396
502.0,ikeresrock_3,14397
502.0,lahiguera76,14398
502.0,zanety1975,14399
502.0,calidadsuprema9,14400
502.0,jvl6,14401
502.0,AnesElezovic,14402
502.0,LinaCaldern9,14403
502.0,bornxntuesday,14404
502.0,JuanaBlack_,14405
502.0,erizMartnez2,14406
501.0,johnpike15,14407
501.0,IntensidadV,14408
501.0,RJDSF_28,14409
501.0,concurso_fus,14410
501.0,Marcoss_005,14411
501.0,liamso345,14412
501.0,Ellaysay,14413
501.0,TaurusBone,14414
501.0,TaurusBone,14415
501.0,TaurusBone,14416
501.0,LuvableShorty,14417
501.0,etowlin4,14418
501.0,SRoit,14419
501.0,1kadiNciZ,14420
500.0,jaepingsu,14421
500.0,pdog11234,14422
500.0,thepoliticalcat,14423
500.0,cuethetea,14424
500.0,InkChained,14425
500.0,MarkWhitaker4,14426
500.0,crazygirrl,14427
500.0,Michael_Grella,14428
500.0,Maureen_Lapis,14429
500.0,HilarieAshton,14430
500.0,jackofbears,14431
500.0,LammaticHama,14432
500.0,emotionalkraken,14433
500.0,Knee_koh,14434
500.0,LucaBicono,14435
500.0,radical_agony,14436
500.0,Ffsnotthisagain,14437
500.0,xayma,14438
500.0,tried2bmercifu1,14439
500.0,VesperLynd86753,14440
500.0,thaislash,14441
500.0,otterfaseowl,14442
500.0,Renee_CoCo,14443
500.0,jobelenus,14444
500.0,DHumeLindsay,14445
500.0,MagdalenBerns,14446
500.0,cozyhalf,14447
500.0,DanaCypress,14448
500.0,quibblesandbits,14449
500.0,NadiaNiaz,14450
500.0,mgremb,14451
500.0,MayorWatermelon,14452
500.0,romluras,14453
500.0,JorgeMarimon3,14454
500.0,radgogi,14455
500.0,popartery,14456
500.0,vaurorapub,14457
500.0,JRTomlinAuthor,14458
500.0,LammaticHama,14459
500.0,t3dy,14460
500.0,fairyboydammit,14461
500.0,t3dy,14462
500.0,LuisManuelCenam,14463
500.0,CoraBuhlert,14464
500.0,evvywevvy,14465
500.0,gwen_kiehne,14466
500.0,bujuananon,14467
500.0,UnlikelyLass,14468
500.0,Austin_FM,14469
500.0,pirjao,14470
500.0,BeccaIleanna,14471
500.0,LockOn_RFTF,14472
500.0,JoyaPatel7,14473
500.0,Catherineinside,14474
500.0,SamHolloway1,14475
500.0,tesria,14476
500.0,CanoLavall,14477
500.0,DebonaireToast,14478
500.0,whattheplucked,14479
500.0,shabazz_rashad,14480
500.0,takhar_,14481
500.0,takhar_,14482
500.0,StephanTokarski,14483
500.0,DeniseHenwood,14484
500.0,thakidroc,14485
500.0,thakidroc,14486
500.0,DJ_QUICKIE,14487
500.0,DeniseHenwood,14488
500.0,thakidroc,14489
500.0,sunnsierra,14490
500.0,thakidroc,14491
500.0,shadowstarcat,14492
500.0,GBTHEUSA,14493
500.0,DedisArt,14494
500.0,12kelleymac,14495
500.0,jwhough,14496
500.0,ellisderksen,14497
500.0,jwhough,14498
500.0,jwhough,14499
500.0,jusMRchris8619,14500
500.0,emptyuterusblog,14501
500.0,AlleyesonGaza,14502
500.0,carlysimongirl,14503
500.0,carlysimongirl,14504
500.0,keynotepromo,14505
500.0,carlysimongirl,14506
500.0,keynotepromo,14507
500.0,PuddlesWasHere,14508
500.0,Enooooooormous,14509
500.0,faithisbailey,14510
500.0,aleeshacbaron,14511
500.0,BobbyKing413,14512
500.0,debrairl,14513
500.0,debrairl,14514
500.0,kfuunn,14515
500.0,Steph_Scribes,14516
500.0,AdrienneLaw,14517
500.0,BeeArt27,14518
500.0,BeeArt27,14519
500.0,BeeArt27,14520
500.0,BeeArt27,14521
500.0,BeeArt27,14522
500.0,Alex_Oaiza,14523
500.0,Alex_Oaiza,14524
500.0,DHumeLindsay,14525
500.0,Invisibleread,14526
500.0,BSchnitzDude,14527
500.0,TheHuniban,14528
500.0,verotexas,14529
50.0,lanci53,14530
50.0,lanci53,14531
50.0,hils_k,14532
50.0,hoodxohugs,14533
50.0,NesrineUsmista,14534
50.0,TuxshedoMask,14535
50.0,love_xani,14536
50.0,rmarcham,14537
50.0,theywillbefree,14538
50.0,EmmaFox17353713,14539
50.0,DanielWhibley,14540
50.0,Deanwuvshugs,14541
50.0,ChrisWorsfold1,14542
50.0,TaylorAlanJ,14543
50.0,DerekStaley,14544
50.0,ileanacastelo,14545
50.0,hartgarfunkel,14546
50.0,ManieltheDaniel,14547
50.0,ChairmanMcDank,14548
50.0,rmarcham,14549
50.0,retsuhcSnoraA,14550
50.0,koumenohaha2,14551
50.0,InspiredbyVicki,14552
50.0,IceDanny17,14553
50.0,koumenohaha2,14554
50.0,JMclenaghan,14555
50.0,QuakesFan84,14556
50.0,misterhyunh,14557
50.0,Nyomm_Nyomm,14558
50.0,DoriSu14,14559
50.0,Passeriform,14560
50.0,MetalSioux,14561
50.0,Cweg_Bennett,14562
50.0,CANSportbetting,14563
50.0,hils_k,14564
50.0,CJWittTHL25,14565
50.0,archivalistic,14566
50.0,IanBlogsHockey,14567
50.0,TuxshedoMask,14568
50.0,BIOTICxGOD,14569
50.0,lanci53,14570
50.0,lv_mao_merci,14571
50.0,Momo_sin0303,14572
50.0,minime1983,14573
50.0,Omiko_skates,14574
50.0,gingyo,14575
50.0,Smnwrytkaho816,14576
50.0,EbiTasha,14577
50.0,kplnemremg7bxd1,14578
50.0,LancasterM,14579
50.0,mzwitnessbritt,14580
50.0,tamiekaran,14581
50.0,startcollectif,14582
50.0,theywillbefree,14583
50.0,maqnvs,14584
50.0,aydiinesraa,14585
50.0,BatusAkpnar,14586
50.0,hakannyigit,14587
50.0,Yasar46042303,14588
50.0,loannxv3,14589
50.0,TifosiJK,14590
50.0,Gokhn_B,14591
50.0,koray_cevik,14592
50.0,Aslangerz,14593
50.0,PaulaClaytonSTT,14594
50.0,deysorvis,14595
50.0,slayer_zizu,14596
50.0,opsmath_,14597
50.0,Hopordayim35,14598
50.0,nemruud,14599
50.0,MuhammetA99,14600
50.0,ThadOrtman,14601
50.0,JillAmeliaC,14602
5.8,fukura_sparrow,14603
5.714285714285714,ProFootballDoc,14604
5.666666666666667,MikeSielski,14605
5.666666666666667,northNJtrack,14606
5.65,uprun4life,14607
5.5,NewBritHerald,14608
5.5,mikefreemanNFL,14609
5.5,fminyu,14610
5.5,Pazu30467201,14611
5.5,huskerblankman,14612
5.363636363636363,princessneha23,14613
5.2727272727272725,BuffsBarstool,14614
5.191489361702128,ZooMass,14615
5.0,9NEWS,14616
5.0,oldwaver,14617
5.0,AvitaSports,14618
5.0,SosnowskiMary,14619
5.0,powerplayerinc,14620
5.0,mistermagette,14621
5.0,Pete_Nakos96,14622
5.0,r0wdy_,14623
5.0,_PAIGEAGUON,14624
5.0,SJPREP,14625
5.0,BradEmons1,14626
5.0,bobwojnowski,14627
5.0,nhsathletics,14628
5.0,sports_moxy,14629
5.0,Immjaay3,14630
5.0,GregHadley9,14631
5.0,ventura_sports,14632
5.0,sports_tactic,14633
5.0,GRWCFootball,14634
5.0,Justin_Rogers,14635
5.0,Chris_Toman,14636
5.0,badar76,14637
5.0,linusdotson,14638
5.0,dspyawards,14639
5.0,timbhealey,14640
5.0,WVSportsNews1,14641
5.0,Ikwerreman,14642
5.0,JRWalk22,14643
5.0,Joe_OfAllTrades,14644
5.0,madkenney,14645
5.0,stevewh67,14646
5.0,NashPafcjay,14647
5.0,BearcatPics,14648
5.0,BillBeckner,14649
5.0,KeithOlbermann,14650
5.0,gary_swick,14651
5.0,performance_u,14652
5.0,JonSantucci,14653
5.0,SacBee_JoeD,14654
5.0,SuiRaider,14655
5.0,PreetiI18940463,14656
5.0,PopRadarPodcast,14657
5.0,PCRamsNY,14658
5.0,CoachDUBBahs,14659
5.0,andrewlbeaton,14660
5.0,NDHSvball,14661
5.0,NovHighAthletic,14662
5.0,ESPNRichmond,14663
5.0,ChiTownLionPSU,14664
5.0,LoyolaWLax,14665
5.0,Crown_Financial,14666
5.0,mrjordanwylie,14667
5.0,Ubaye_Vallee,14668
5.0,hanoversports,14669
5.0,biolakazeem,14670
499.0,mschampagnepapi,14671
499.0,wasnthip,14672
499.0,JWes313,14673
499.0,ClairaCalderone,14674
499.0,theandrewolivas,14675
499.0,wurldpeas,14676
499.0,lurkylurkerswh1,14677
499.0,_firststudents,14678
499.0,_firststudents,14679
499.0,_firststudents,14680
499.0,kennndallhunt17,14681
498.0,parody_bit,14682
498.0,SplitLetters,14683
498.0,Ajzionts,14684
498.0,MeganVictoriaI,14685
498.0,MCAlcock,14686
498.0,chaotin,14687
498.0,JaneEyreZH,14688
498.0,TheNoblet,14689
498.0,laurenmholmes1,14690
497.0,jasiri_x,14691
497.0,mary_kate414,14692
497.0,stephgwhiteside,14693
497.0,Aughtherself,14694
497.0,SwindledAgain,14695
497.0,cheezwitham,14696
497.0,shadirahimi,14697
497.0,fluffyman85,14698
497.0,AlejandroHajdar,14699
497.0,VanessaMcGrady,14700
497.0,oleary_abby,14701
497.0,glimglamgal,14702
497.0,aspeed,14703
497.0,kcmcgillicuddy,14704
497.0,ReurkGuremes,14705
497.0,MC_Hesher,14706
497.0,writer_penguin,14707
495.0,JDG_Sports,14708
494.0,sports_guy51,14709
493.0,Mayyehia200,14710
493.0,gsampson_sports,14711
492.0,FetteJacob,14712
492.0,CoachAnderson79,14713
492.0,CTabes,14714
492.0,CTabes,14715
492.0,wazze100,14716
492.0,dkc327,14717
492.0,MitchReichert,14718
492.0,safewalk69,14719
492.0,MRode23,14720
492.0,59dabo,14721
492.0,Krollzy,14722
492.0,FetteJacob,14723
492.0,Jonmcnamara29,14724
492.0,sonnek_1,14725
492.0,TannerJ15,14726
492.0,ChrisPhineas,14727
492.0,kcmiller85,14728
492.0,jewboy128,14729
492.0,epagenkopf9,14730
492.0,dfrybadgers,14731
492.0,lehr_alex18,14732
492.0,RandySavage72,14733
492.0,googles_mitch,14734
492.0,SharonRGriff,14735
492.0,jschwartz115,14736
492.0,Pzdanowicz23,14737
492.0,TessaRuid,14738
492.0,JordanVredeveld,14739
492.0,gkraus12,14740
492.0,njcasido,14741
492.0,HDUSC27,14742
492.0,RaulV45,14743
492.0,seanobrien1116,14744
492.0,sonnek_1,14745
492.0,Jonmcnamara29,14746
492.0,a_peterson5,14747
492.0,JakeLubenowWI,14748
492.0,spencerschwell,14749
492.0,RyanOcho_85,14750
492.0,JBooshay83,14751
492.0,H041Spencer,14752
492.0,alexfugate24,14753
492.0,BadgerSportsRpt,14754
492.0,UrKarmasBad,14755
492.0,wolfe39,14756
492.0,KINGREYNARD7,14757
492.0,DGates44,14758
492.0,markvyvyan,14759
492.0,JeffOstach,14760
492.0,iiRetroZ,14761
492.0,wazze100,14762
492.0,1slingerguy,14763
492.0,staydr33zy,14764
492.0,Tombasco,14765
492.0,BrachTalk84,14766
492.0,Tyler_Rauls,14767
492.0,reidlack,14768
492.0,AlecBaumer,14769
492.0,MargaretPelton,14770
492.0,B1047vegas,14771
492.0,whattheWHAT920,14772
492.0,JanGrif32782763,14773
491.0,dloomis1017,14774
491.0,SharonGruman,14775
491.0,RFsDinosaur,14776
490.0,TheHansolo13,14777
490.0,gbaypack66,14778
490.0,75DLC,14779
490.0,JaredArneson,14780
490.0,coopland37,14781
490.0,theadrian1274,14782
490.0,jillcobb88,14783
490.0,MSinger005,14784
490.0,2PercentMulq,14785
490.0,Ryguy3223,14786
490.0,RHoelker,14787
490.0,big_ben_00,14788
49.0,BaylorMBB,14789
49.0,Genova1543,14790
49.0,Vin100_28,14791
49.0,yaboiibriggs,14792
49.0,TheInSneider,14793
49.0,tayyywillis_,14794
49.0,mfhathaw,14795
49.0,3B_twt,14796
49.0,gerbs121,14797
49.0,kevcol12,14798
49.0,ctklein_,14799
49.0,Brazil201,14800
49.0,autismdad603,14801
49.0,Claydough31,14802
49.0,Grlunoits922,14803
49.0,IanMalcolmSmith,14804
49.0,devondeadlysins,14805
49.0,lance_972,14806
49.0,sbeam2011,14807
49.0,hgignilliat,14808
49.0,tae_wza,14809
49.0,Sean_OConnell,14810
49.0,jake_wojo,14811
49.0,Anthony_Ruff,14812
49.0,Hitch_Yaya,14813
49.0,uvan_uchiwa,14814
49.0,Keir11,14815
49.0,warb11ngton,14816
49.0,MadGirlSchafer,14817
49.0,Le_Phoulo,14818
49.0,DandG93,14819
49.0,CommeIvoir,14820
49.0,Af_Aminee,14821
49.0,AppelleMoiSalim,14822
49.0,Kath4te,14823
49.0,friez_68,14824
49.0,Jordann_BF,14825
49.0,thenextbefore,14826
49.0,FBenetreau_,14827
49.0,GauthierMoulins,14828
49.0,poufom,14829
49.0,thenextbefore,14830
49.0,Vin100_28,14831
49.0,droscheljimmy,14832
49.0,devin_forrest1,14833
49.0,leo_vignolle,14834
49.0,BastienD_Basket,14835
49.0,EloiDerler,14836
49.0,TheoTheGrey,14837
49.0,BastienD_Basket,14838
49.0,ASAEYL5,14839
49.0,samsance,14840
49.0,McGrone_Strong,14841
49.0,paoumar98,14842
49.0,xGansfor,14843
49.0,abokeita,14844
49.0,Casey3Korbin,14845
49.0,KChaouia,14846
49.0,tang_maxime,14847
49.0,jamdong,14848
49.0,RobinGarnier16,14849
49.0,Jjulien_A,14850
49.0,Edouaaaard,14851
49.0,abokeita,14852
49.0,RFrenot,14853
49.0,AseelNutella,14854
49.0,xGansfor,14855
49.0,_army_1992,14856
49.0,BrennanScho,14857
49.0,andy_walling,14858
49.0,ryanmayhone,14859
49.0,BTS4VJ,14860
49.0,matt_houghton18,14861
49.0,3MRJIMIN,14862
49.0,mimx_20,14863
49.0,BTS_K2_JIMIN,14864
49.0,Rinalag6,14865
49.0,Omy_bang,14866
49.0,IJKarandos,14867
49.0,trenameredith,14868
49.0,BE_SicEm365,14869
49.0,Benniebuckets2x,14870
49.0,thomaswells76,14871
49.0,kjcoleman333,14872
49.0,LandofOzJazzFan,14873
49.0,_its_MA,14874
49.0,dryding,14875
49.0,PooraSingh,14876
49.0,Bonniep67Perry,14877
49.0,WillWare7,14878
49.0,MoneyBall_AP,14879
49.0,cinola27,14880
49.0,tgilly3_,14881
49.0,Ryan_Ruppert15,14882
49.0,mcrebbin,14883
49.0,jay_mounea,14884
49.0,alanbarbero,14885
49.0,PhysioFirstC,14886
49.0,kidwellllll,14887
49.0,baileeywesst,14888
49.0,DaionDaniels12,14889
49.0,TalentedOuthere,14890
49.0,Trevon_booker,14891
49.0,RachelBayley1,14892
49.0,indianahsxc,14893
49.0,i__Hoops,14894
49.0,jackson_barrow,14895
49.0,Jay_W36,14896
49.0,JmT__23,14897
49.0,ebtowell,14898
49.0,Doni_Era19,14899
49.0,CoachFreytag,14900
49.0,MambaTay,14901
49.0,tmamba23,14902
49.0,luke_saum,14903
49.0,turercan,14904
49.0,DonyellMeredith,14905
49.0,0312azu,14906
49.0,0312azu,14907
49.0,IndianaRunner,14908
49.0,meteuckacc,14909
49.0,Larry80020,14910
49.0,Starsports1st,14911
49.0,F8gVdE0Byhxk3hS,14912
49.0,352ofansif,14913
49.0,pomon555,14914
49.0,tamie5963,14915
49.0,y_maomao_,14916
49.0,1903kartalyurek,14917
49.0,maaruflu,14918
49.0,Aybrkkaya,14919
49.0,jgdbears,14920
49.0,ercany99,14921
49.0,taygun1_9_0_3,14922
49.0,Furkan09Ucar,14923
49.0,serdar_tom,14924
49.0,1903ayas87,14925
49.0,ozyurt_zyurt9,14926
49.0,CoolChemistDad,14927
49.0,gobluetree629,14928
49.0,marknbafan,14929
49.0,ZeakBarkley,14930
49.0,EvzSports,14931
49.0,GNYR_82,14932
49.0,ryenarussillo,14933
49.0,BesiktasEc8166,14934
49.0,Orijinalkartal,14935
49.0,mattmosley,14936
49.0,ErenSatr,14937
49.0,Fernandovvic,14938
49.0,Vignesh35728763,14939
49.0,hasankyuksel,14940
49.0,BE_SicEm365,14941
49.0,Ernyikikdere,14942
49.0,Ilkerozel_,14943
49.0,_REALMC,14944
49.0,ihsanture1984,14945
49.0,memtbjk,14946
49.0,berkaycesurr,14947
49.0,xjedeg,14948
49.0,medelsever,14949
49.0,Sampi10Besiktas,14950
49.0,Starsports1st,14951
49.0,BacherRandy,14952
49.0,sinaiwood,14953
49.0,IRaiseMyFlag,14954
49.0,LandofOzJazzFan,14955
49.0,aicirtap_david,14956
49.0,TimWatkins04,14957
49.0,SicEmSports,14958
49.0,PaulaNieces5,14959
49.0,GprSanta7,14960
49.0,JustinGHoff,14961
49.0,MarcoGirl97,14962
49.0,ahsicem365,14963
49.0,MichaelGillette,14964
483.0,Gavin_Rampy,14965
483.0,maxwellmafia,14966
483.0,CharlesPatriots,14967
483.0,jake_dub2,14968
483.0,austin_fallon3,14969
483.0,paul_ciancio42,14970
483.0,JoBlinkz,14971
483.0,zach_martin3697,14972
483.0,sparkey03,14973
483.0,Josephnigg123,14974
483.0,vonSeelenpein,14975
483.0,MariaACooper,14976
483.0,George_T_L_3,14977
483.0,RealRyanMalloy,14978
483.0,noahkelley_12,14979
483.0,jd_vanilla,14980
483.0,trejo_5152,14981
483.0,TylerEsp_,14982
483.0,GregHammer8,14983
483.0,heathludwig,14984
483.0,ItsRobertoPagan,14985
483.0,the_white_boy,14986
483.0,prettyboysando,14987
483.0,ChrisCurts10,14988
483.0,mikeosborne55,14989
483.0,Chasermonster5,14990
483.0,jessecwilkinson,14991
483.0,DiehlM5,14992
483.0,caitlynbidart,14993
483.0,barbieandKENSIE,14994
