Descending order of local infl score,user@mention,Rank
3.0,MalloryMerda,1002
3.0,KazakhEmbassy,1003
3.0,BillyMallard,1004
3.0,TheRealDealwDA,1005
3.0,andreoshea_,1006
3.0,BevCarter1,1007
3.0,iptvforall,1008
3.0,KandDCC,1009
3.0,semminkainen,1010
3.0,Mod2929,1011
3.0,FHawthorns,1012
3.0,Team_Ury,1013
3.0,HockeyinHarlem,1014
3.0,EALeisure,1015
3.0,WingateVB,1016
3.0,JeffKolbTV,1017
3.0,buncranagaa,1018
3.0,SBOBET,1019
3.0,pvbozark,1020
3.0,betonniste,1021
3.0,SecurityRT,1022
3.0,BethanyKendon,1023
3.0,CMUHOCKEYDIII,1024
3.0,ALCBryngwynRoad,1025
3.0,5thLancGuides,1026
3.0,WMAlumni,1027
3.0,chavardphd,1028
3.0,flawlessgrats,1029
3.0,ladodgerreb,1030
3.0,SpenceTillman,1031
3.0,CassiieD,1032
3.0,Smebble,1033
3.0,cravensport,1034
3.0,JordanStrength,1035
3.0,KidsUpFrontCalg,1036
3.0,BenHigginsSD,1037
3.0,dannymcdaniel,1038
3.0,Smarqs,1039
3.0,SAHC_Hockey,1040
3.0,nbrookreson,1041
3.0,kellazzaro,1042
3.0,TheNinetyTwo_,1043
3.0,Coelasquid,1044
3.0,EricGoodman,1045
3.0,cgireland,1046
3.0,JCunninghamNFL,1047
3.0,GHCLeeds,1048
3.0,hopedaleflower,1049
3.0,OdavisO,1050
3.0,SportsDocRadio,1051
3.0,avimHarZ,1052
3.0,NSWWaratahs,1053
3.0,deejackson41,1054
3.0,DrNancyMD,1055
3.0,3DGlobalSports,1056
3.0,VFHIVE,1057
3.0,InvestCityofPG,1058
3.0,MiamiSup,1059
3.0,launchacademyhq,1060
3.0,cheshirestarsnc,1061
3.0,inhannaby,1062
3.0,OnTheDLN,1063
3.0,OakTrafalgarHS,1064
3.0,cacifuentesg,1065
3.0,KoalaTPoker,1066
3.0,1LisaThompson,1067
3.0,LethbridgeSport,1068
3.0,ParkBoard,1069
3.0,A_S12,1070
3.0,bbforpeace,1071
2.6666666666666665,LOSullivan8,1072
2.6666666666666665,MWhitehouse123,1073
2.6666666666666665,Hobbin8er,1074
2.5,sportsbetaid,1075
2.5,BareCoffeeCo,1076
2.5,regret_it_all_,1077
2.5,temiokomi,1078
2.5,MIKERUSSELLMMA,1079
2.5,imdanielsalazar,1080
2.5,klyttleAAS,1081
2.5,fairplayNYC,1082
2.5,TMKSESPN,1083
2.5,surfcashchain,1084
2.5,Tiedes59,1085
2.5,Sportsnet650,1086
2.5,swindle72,1087
2.5,GolanSh,1088
2.5,krysinsky,1089
2.4,961thegame,1090
2.3333333333333335,PatMoranTweets,1091
2.3333333333333335,SportzGlobal,1092
2.3333333333333335,markalannixon,1093
2.3333333333333335,Training_Gains,1094
2.3333333333333335,NorthRoadCycles,1095
2.25,evil_ecco,1096
2.142857142857143,TheDriversCall,1097
2.0,Mazda_ph,1098
2.0,ElevenHoops,1099
2.0,TedTatos,1100
2.0,BigAZhandicapr,1101
2.0,Zaknoble,1102
2.0,MatthewMayerCBS,1103
2.0,RustyJunkers,1104
2.0,DanLeach971,1105
2.0,DrTomWebb,1106
2.0,SWEVENTS2,1107
2.0,RecParkSF,1108
2.0,entertain_dc,1109
2.0,KellyJamieson,1110
2.0,azsportsfien,1111
2.0,SCA_Wrestling,1112
2.0,SageLegion,1113
1.75,davepxp,1114
1.75,LaSportsHall,1115
1.75,teamsafesports,1116
1.6666666666666667,luciahoff,1117
1.6666666666666667,SeanPlichta,1118
1.6666666666666667,Hustler_Club_UK,1119
1.6666666666666667,CandCDFS,1120
1.6666666666666667,dmcreek,1121
1.6666666666666667,EquineInfoEx,1122
1.6666666666666667,713_dfs,1123
1.6,1CCUPR,1124
1.6,ReneeANDSharon,1125
1.5,APPSportsDesk,1126
1.5,_FantasySupreme,1127
1.5,BristolCityJSC,1128
1.5,AcadiaAthletics,1129
1.5,AlvaroNBAMartin,1130
1.5,WSJSSports,1131
1.5,protouchsa,1132
1.5,smithfieldBC,1133
1.5,RobbinsSurfaces,1134
1.5,mrclarkinc,1135
1.5,ballparkdigest,1136
1.5,prop1945,1137
1.5,king_bans,1138
1.5,BleedBlueShow,1139
1.5,PAMinorFootball,1140
1.5,DANACAVALEA,1141
1.5,KampeSport,1142
1.5,NCHSportsMed,1143
1.5,DiKachii,1144
1.5,alstewitn,1145
1.5,SightRightUK,1146
1.5,SteveLockUWE,1147
1.5,WigstonAcadPE,1148
1.5,FettyDFS,1149
1.5,NBA_Rumors_News,1150
1.4,THESagerbomb,1151
1.3333333333333333,HypSportsApp,1152
1.3333333333333333,JeanerBean677,1153
1.3333333333333333,melinashehata,1154
1.3333333333333333,USTrotting,1155
1.2857142857142858,U_V_SPORTS,1156
1.25,RURALRADIO147,1157
1.25,matthew_adams10,1158
1.2222222222222223,NashSportsRadio,1159
1.1818181818181819,GolfHub24,1160
1.1666666666666667,GetCoinAlerts,1161
1.1111111111111112,golfingman20202,1162
1.0833333333333333,BrettCU05,1163
1.0,TheCouponPlanet,1164
1.0,Clarksville_TN,1165
1.0,MarangellaMax,1166
1.0,michigan_truth,1167
1.0,ThePitCards,1168
1.0,SportsRadio810,1169
1.0,SomeGuyFromCNY,1170
1.0,thatsgamesports,1171
1.0,TheBookTweeters,1172
1.0,Cecil4allofus,1173
1.0,RichardBejah,1174
1.0,eBooksHabit,1175
1.0,bdnews24,1176
1.0,mnaczek,1177
1.0,Nick_Durst,1178
1.0,SuperSidekickTM,1179
1.0,NHPGladiators,1180
